Chunk_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
2297,7.0,0.75,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['claw', 'run', 'country', 'go', 'drain', 'continue', 'howardjax', 'surround', 'inept', 'man', 'trump', 'take', 'advice', 'make', 'thing', 'go', 'melaniatrump', 'yesterday', 'trumpferrypoint', 'open', 'day', 'realdonaldtrump', 'realdonaldtrump', 'art', 'deal', 'thank', 'would', 'lead', 'poll', 'second', 'announce', 'candidacy', 'wait', 'lead', 'mess', 'sandraboag', 'realdonaldtrump', 'future', 'first', 'lady', 'would', 'amazing', 'neciewelch', 'realdonaldtrump', 'part', 'become', 'great', 'leader', 'claim', 'realdonaldtrump', 'melaniatrump', 'jacknicklaus', 'beautiful', 'lady']"
2298,7.0,0.7675999999046326,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['realdonaldtrump', 'real', 'capitalist', 'vote', 'realdonaldtrump', 'beautiful', 'first', 'lady', 'time', 'true', 'would', 'look', 'first', 'realdonaldtrump', 'kick', 'get', 'right', 'track', 'pmadden', 'realdonaldtrump', 'suzannesaxx', 'need', 'leadership', 'country', 'enter', 'race', 'time', 'real', 'change', 'politician', 'talk', 'simple', 'question', 'make', 'earn', 'good', 'living', 'look', 'make', 'statement', 'wonder', 'golf', 'course']"
2299,7.0,0.6100000143051147,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['agree', 'man', 'way', 'bad', 'wake', 'foxnewsinsider', 'claw', 'run', 'country', 'go', 'drain', 'continue', 'muskyhunter', 'realdonaldtrump', 'suzannesaxx', 'guy', 'fake', 'account', 'spread', 'go', 'style', 'true', 'realdonaldtrump', 'foxnewsinsider', 'go', 'pmadden', 'cool', 'photo', 'want', 'see', 'trump', 'glistening', 'business', 'play', 'course', 'luxury', 'ferry', 'course', 'watch', 'listen', 'learn', 'know', 'think', 'destine']"
2300,7.0,0.4959000051021576,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['end', 'measure', 'much', 'undertake', 'accomplish', 'must', 'make', 'foxnew', 'defeat', 'lose', 'make', 'great', 'face', 'time', 'spa', 'trumplasvegas', 'take', 'trump', 'trump', 'html', 'common', 'education', 'disband', 'expand', 'local', 'education', 'obamacare', 'premium', 'could', 'jump', 'high', 'terrible', 'economy', 'repeal', 'replace', 'free', 'market', 'solution', 'time', 'politician', 'remind', 'work', 'get', 'do', 'let', 'make', 'great', 'face', 'reality', 'fantastic', 'time', 'open', 'great', 'trumpferrypoint', 'watch', 'video']"
2301,7.0,0.5102999806404114,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['obamacare', 'premium', 'could', 'jump', 'high', 'terrible', 'economy', 'repeal', 'replace', 'seanhannity', 'intelligent', 'surround', 'good', 'people', 'get', 'job', 'do', 'elvisduranshow', 'thank', 'call', 'realdonaldtrump', 'pleasure', 'chat', 'pleasure', 'thank', 'require', 'read', 'success', 'politic', 'life', 'read', 'kimguilfoyle', 'book', 'makingthecase', 'brilliant', 'advice', 'entrepreneur', 'get', 'keep', 'momentum', 'go', 'momentum', 'lot', 'great', 'idea', 'go', 'entrepreneur', 'set', 'example', 'motivate', 'other', 'remember', 'set', 'example', 'entrepreneur', 'ask', 'provide', 'exist', 'open', 'new', 'idea', 'innovative', 'trump', 'int', 'golf', 'link', 'ireland', 'beautiful', 'front', 'work', 'year', 'get', 'finish', 'line']"
2302,7.0,0.6869999766349792,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['debut', 'sizzle', 'summer', 'offering', 'icymi', 'confidence', 'contagious', 'lack', 'confidence', 'vince', 'lombardi', 'economy', 'bad', 'gross', 'domestic', 'product', 'quarter', 'get', 'bad', 'tell', 'blanch', 'realdonaldtrump', 'time', 'announce', 'run', 'talent', 'smart', 'convince', 'dope', 'fade', 'think', 'thing', 'election', 'country', 'need', 'run', 'carrillo', 'know', 'bright', 'overrate', 'loser', 'hater', 'miss', 'dumb', 'clown', 'humor', 'bad']"
2303,7.0,0.6579999923706055,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['hater', 'loser', 'must', 'admit', 'other', 'attack', 'last', 'name', 'would', 'realdonaldtrump', 'would', 'like', 'offer', 'vice', 'president', 'warm', 'condolence', 'loss', 'wonderful', 'meet', 'great', 'guy', 'fotgotten', 'bad', 'filmmaker', 'last', 'effort', 'real', 'bomb', 'way', 'set', 'thing', 'believe', 'office', 'would', 'change', 'way', 'spend', 'money', 'tax', 'money', 'realdonaldtrump', 'vote', 'trump', 'end', 'learn', 'mandarin', 'people', 'wake', 'dmhar', 'dariusrucker', 'playing', 'golf', 'course', 'amazing', 'need', 'put', 'hat', 'ring', 'vote']"
2304,7.0,0.7365999817848206,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['follow', 'seem', 'do', 'age', 'buy', 'bottle', 'empire', 'cologne', 'deodorant', 'thank', 'realdonaldtrump', 'worth', 'attention', 'give', 'true', 'fun', 'expose', 'overrated', 'realbrockdriver', 'would', 'give', 'realdonaldtrump', 'run', 'president', 'fix', 'country', 'realdonaldtrump', 'know', 'realize', 'need', 'true', 'patriot', 'realdonaldtrump', 'happy', 'current', 'poll', 'congrat', 'success', 'vote', 'trump', 'want', 'keep', 'get', 'fucked', 'isis', 'lobbyist']"
2305,7.0,0.7491999864578247,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['need', 'run', 'realdonaldtrump', 'trump', 'president', 'seppblatterp', 'love', 'time', 'trumpcollection', 'staff', 'handle', 'valuable', 'utmost', 'care', 'come', 'satisfied', 'realdonaldtrump', 'poll', 'number', 'would', 'qualify', 'debate', 'would', 'great', 'money', 'big', 'motivation', 'way', 'keep', 'score', 'real', 'excitement', 'go', 'thinking', 'think', 'wonder', 'course', 'thank', 'get', 'autograph', 'picture', 'wait', 'trump', 'foxandfriend', 'enjoy']"
2306,7.0,0.6500999927520752,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['run', 'need', 'real', 'winner', 'talk', 'action', 'politician', 'jkellywwip', 'realdonaldtrump', 'kill', 'foxandfriend', 'bound', 'doubt', 'foxandfriend', 'great', 'way', 'thank', 'talent', 'smart', 'convince', 'dope', 'fade', 'forget', 'dummy', 'bad', 'filmmaker', 'last', 'effort', 'real', 'bomb', 'way', 'award', 'star', 'forbesinspector', 'trumpchicago', 'offer', 'executive', 'chef', 'cheflent', 'summer', 'would', 'made', 'trump', 'decide', 'bid', 'presidential', 'campaign', 'need', 'bright', 'overrate', 'loser', 'hater', 'miss', 'dumb', 'clown', 'humor', 'bad']"
2307,7.0,0.45080000162124634,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['hater', 'loser', 'must', 'admit', 'other', 'attack', 'last', 'name', 'would', 'vow', 'great', 'representative', 'win', 'voice', 'melody', 'dare', 'want', 'build', 'proud', 'host', 'major', 'champion', 'abandon', 'achiever', 'move', 'time', 'plateau', 'beginning', 'get', 'go', 'entrepreneur', 'wrong', 'bring', 'talent', 'surface', 'ego', 'acknowledge', 'healthy', 'choice', 'entrepreneur', 'set', 'bar', 'high', 'resolve', 'big', 'problem', 'boss', 'donaldtrump', 'could', 'wait', 'trump', 'set', 'high', 'bar', 'great', 'smart', 'savvy']"
2308,7.0,0.9100000262260437,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['care', 'country', 'ill', 'vote', 'realdonaldtrump', 'run', 'run', 'need', 'save', 'fast', 'louie', 'avella', 'trump', 'let', 'go', 'realdonaldtrump', 'place', 'good', 'idea', 'realdonaldtrump', 'run', 'need', 'leader', 'vote', 'last', 'let', 'take', 'country', 'vote', 'realdonaldtrump', 'believe', 'would', 'make', 'great', 'president', 'thank', 'realdonaldtrump', 'puppyslug', 'run', 'need', 'true', 'believer', 'mikegallagher', 'realdonaldtrump', 'check', 'great', 'quarterback', 'many', 'year']"
2309,7.0,0.7174000144004822,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['realdonaldtrump', 'await', 'response', 'would', 'mister', 'think', 'would', 'make', 'good', 'president', 'great', 'president', 'great', 'realdonaldtrump', 'great', 'rephrase', 'disappoint', 'way', 'make', 'great', 'time', 'get', 'track', 'trump', 'offer', 'unique', 'treatment', 'use', 'traditional', 'hawaiian', 'botanical', 'heal', 'technique', 'bad', 'get', 'political', 'speech', 'cost', 'fortune', 'tradingforex', 'good', 'investment', 'one', 'make', 'collinsworthsnf', 'interview', 'shootout']"
2310,7.0,0.3693999946117401,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['watch', 'trump', 'interview', 'come', 'conclusion', 'may', 'shot', 'presidency', 'trump', 'sound', 'trumpet', 'trump', 'presidential', 'run', 'hear', 'say', 'realdonaldtrump', 'get', 'vote', 'unite', 'increase', 'trade', 'deficit', 'send', 'job', 'overseas', 'bad', 'deal', 'time', 'smart', 'trade', 'love', 'people', 'doubt', 'make', 'work', 'prove', 'wrong', 'derek', 'jeter', 'look', 'visit', 'tomorrow', 'day', 'hawkeye', 'state', 'year', 'trump', 'unveil', 'trump', 'clubhouse', 'bureaucratic', 'red', 'tape', 'overregulation', 'discourage', 'american', 'dream', 'time', 'bold', 'new', 'direction', 'excite', 'return', 'strong', 'conservative', 'predict', 'lift', 'sanction', 'month', 'cheat', 'increase', 'nuclear', 'fuel', 'must', 'double', 'sanction']"
2311,7.0,0.5109000205993652,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['quarterback', 'play', 'long', 'time', 'get', 'hit', 'patriot', 'realdonaldtrump', 'look', 'see', 'tar', 'question', 'run', 'president', 'need', 'entrepreneur', 'negotiation', 'art', 'treat', 'negotiation', 'think', 'side', 'want', 'know', 'come', 'view', 'conflict', 'opportunity', 'flexible', 'entrepreneur', 'vision', 'remain', 'vision', 'focus', 'work', 'bring', 'earth', 'good', 'trump', 'win', 'design', 'course', 'fantastic', 'club', 'realdonaldtrump', 'run', 'good', 'record', 'crowd', 'supporter']"
2312,7.0,0.6779999732971191,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['stand', 'ovation', 'promising', 'bring', 'american', 'dream', 'great', 'patriot', 'want', 'bring', 'american', 'dream', 'make', 'realdonaldtrump', 'trump', 'epic', 'thing', 'do', 'make', 'change', 'need', 'trump', 'go', 'work', 'smart', 'think', 'win', 'realdonaldtrump', 'want', 'see', 'realdonaldtrump', 'run', 'boring', 'political', 'pundit', 'overrate', 'clown', 'speak', 'know', 'fact', 'foxandfriend', 'would', 'job', 'make', 'money', 'conservative', 'viewership', 'total', 'smart', 'guy', 'look', 'record', 'dummy', 'many', 'fox', 'show', 'overrate', 'clown']"
2313,7.0,0.6639000177383423,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['donaldtrump', 'go', 'great', 'president', 'country', 'see', 'hope', 'run', 'vote', 'sure', 'yankzpat', 'get', 'photo', 'autograph', 'shake', 'realdonaldtrump', 'pundit', 'krauthammer', 'press', 'crazy', 'war', 'many', 'live', 'trillion', 'dollar', 'waste', 'get', 'sale', 'today', 'thing', 'paperback', 'new', 'section', 'year', 'suck', 'run', 'shoe', 'agree', 'forget', 'run', 'country', 'fact', 'world', 'need', 'yesterday', 'great', 'people', 'record', 'crowd', 'speeche', 'big', 'happening', 'pol', 'talk', 'make', 'realdonaldtrump', 'country', 'need', 'run', 'pre', 'trump', 'thermoclinee', 'realdonaldtrump', 'spectacular', 'round', 'trumpferrypoint', 'drive', 'green', 'awesome', 'track', 'great', 'view', 'thank']"
2314,7.0,0.5978999733924866,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['great', 'open', 'championship', 'time', 'speak', 'veteran', 'resident', 'look', 'keynote', 'tomorrow', 'night', 'powerful', 'example', 'perseverance', 'hope', 'get', 'real', 'real', 'get', 'get', 'enjoy', 'make', 'mind', 'bring', 'american', 'dream', 'agree', 'true', 'thing', 'admire', 'trump', 'loyal', 'supportive', 'friend', 'say', 'hack', 'federal', 'government', 'steal', 'worker', 'information', 'leader', 'let', 'respect']"
2315,7.0,0.5418999791145325,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['must', 'stop', 'common', 'core', 'control', 'state', 'local', 'curriculum', 'education', 'keep', 'education', 'local', 'nation', 'duty', 'care', 'vet', 'family', 'time', 'let', 'make', 'great', 'runaway', 'judiciary', 'need', 'restraint', 'know', 'would', 'refreshing', 'view', 'else', 'politician', 'community', 'favorite', 'time', 'foxnew', 'moment', 'realdonaldtrump', 'let', 'touch', 'hair', 'cdgrafic', 'greta', 'realdonaldtrump', 'vote', 'moral', 'lot', 'healthy', 'clinton', 'know', 'business', 'man', 'stl', 'blonde', 'thing', 'wonderful', 'realdonaldtrump', 'people', 'would', 'act', 'billionaire', 'true', 'know', 'win', 'important', 'seankesser', 'time', 'nee', 'care', 'money']"
2316,7.0,0.5210000276565552,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['well', 'choice', 'candidate', 'side', 'base', 'vision', 'realdonaldtrump', 'time', 'front', 'herd', 'announce', 'give', 'wait', 'visionary', 'love', 'thank', 'go', 'make', 'keynote', 'speech', 'sell', 'crowd', 'introduce', 'country', 'pay', 'speaker', 'tell', 'record', 'crowd', 'speak', 'free', 'received', 'stand', 'applause', 'say', 'free', 'trade', 'need', 'intelligent', 'negotiator', 'say', 'ncgopcon', 'politician', 'talk', 'action', 'tire', 'need', 'action', 'result', 'move', 'receive', 'applause', 'ncgopcon', 'say', 'people', 'ask', 'may', 'run', 'may', 'make', 'great']"
2317,7.0,0.770799994468689,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['make', 'point', 'ncgopcon', 'protect', 'border', 'think', 'know', 'build', 'say', 'lobbyist', 'donor', 'special', 'interest', 'would', 'control', 'office', 'receive', 'stand', 'ovation', 'ncgopcon', 'say', 'nee', 'bring', 'american', 'dream', 'announce', 'presidential', 'bid', 'believe', 'country', 'go', 'think', 'vote', 'president', 'result', 'trump', 'run', 'win', 'realdonaldtrump', 'news', 'presidential', 'candidate', 'trump', 'landslide', 'country', 'ready', 'leader', 'result', 'time', 'relevant', 'time', 'candidate', 'answer', 'use', 'trump', 'time', 'type', 'guy', 'need', 'want', 'see', 'top', 'would', 'ice', 'realdonaldtrump', 'need']"
2318,7.0,0.5479000210762024,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['donaldtrump', 'daughter', 'could', 'marry', 'smart', 'handsome', 'man', 'cute', 'difference', 'speak', 'real', 'accomplishment', 'risk', 'finance', 'realtysteve', 'connect', 'step', 'different', 'people', 'life', 'would', 'place', 'close', 'deal', 'get', 'ready', 'announcement', 'foxandfriend', 'live', 'tomorrow', 'love', 'speech', 'last', 'night', 'unbelievable', 'reception', 'big', 'crowd', 'candidate', 'think', 'think', 'true', 'watch', 'listen', 'learn', 'know', 'think', 'destine', 'offer', 'hole', 'front', 'verde', 'release', 'get', 'ready', 'make', 'great']"
2319,7.0,0.6366999745368958,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['gravismarkete', 'new', 'top', 'tier', 'status', 'place', 'home', 'great', 'open', 'championship', 'time', 'include', 'signature', 'restaurant', 'poll', 'trump', 'surge', 'hopeful', 'think', 'worth', 'serious', 'look', 'speak', 'get', 'many', 'time', 'lie', 'reason', 'trust', 'trump', 'trump', 'thetodaysgolfer', 'get', 'new', 'clubhouse', 'realdonaldtrump', 'legend', 'much', 'good', 'scottish', 'golf', 'thank']"
2320,8.0,0.38659998774528503,"thank, other, great, little, good, news, man, entrepreneur, course, rally","['film', 'beautiful', 'trumpscotland', 'course', 'thank', 'realdonaldtrump', 'thank', 'feature', 'trumpchicago', 'list', 'private', 'dining', 'room', 'golden', 'rule', 'negotiate', 'gold', 'make', 'rule', 'realdonaldtrump', 'great', 'read', 'midastouch', 'thankyou', 'trumpnewyork', 'start', 'summer', 'right', 'foot', 'wellness', 'program', 'see', 'tandcmag', 'entrepreneur', 'follow', 'path', 'bring', 'place', 'mean', 'entrepreneur', 'take', 'responsibility', 'empower', 'attitude', 'entrepreneur', 'review', 'work', 'habit', 'make', 'sure', 'take', 'right', 'direction', 'keep', 'focus', 'intact', 'long', 'time', 'wonderful', 'son']"
2321,7.0,0.7240999937057495,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['realdonaldtrump', 'appreciate', 'consistent', 'focus', 'quality', 'trump', 'brand', 'theusalifestyle', 'donaldtrump', 'election', 'happen', 'must', 'support', 'trump', 'politic', 'realdonaldtrump', 'trump', 'way', 'realdonaldtrump', 'need', 'run', 'president', 'election', 'donaldtrump', 'realdonaldtrump', 'wait', 'wait', 'make', 'great', 'run', 'support', 'damn', 'sure', 'support', 'jebbush', 'want', 'leadership', 'want', 'realdonaldtrump', 'bella', 'realdonaldtrump', 'wait', 'announcement', 'stay', 'tune', 'run', 'happy', 'camper', 'realdonaldtrump', 'agree', 'thank', 'feature', 'trumpchicago', 'list', 'private', 'dining', 'room']"
2322,7.0,0.5386999845504761,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['congratulation', 'win', 'traveler', 'tripadvisor', 'golf', 'link', 'ferry', 'point', 'trumpferrypoint', 'thank', 'great', 'thank', 'thank', 'let', 'wait', 'run', 'country', 'trump', 'thank', 'thank', 'thank']"
2323,7.0,0.5557000041007996,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['realdonaldtrump', 'go', 'enough', 'pc', 'crap', 'tell', 'fix', 'problem', 'look', 'name', 'good', 'place', 'man', 'relax', 'phate', 'realdonaldtrump', 'time', 'make', 'great', 'let', 'trump', 'entrepreneur', 'keep', 'eye', 'ideal', 'reality', 'accentuate', 'positive', 'blind', 'negative', 'entrepreneur', 'sell', 'think', 'do', 'do', 'good', 'entrepreneur', 'focus', 'goal', 'fix', 'pattern', 'necessary', 'unnecessary', 'make', 'clear', 'entrepreneur', 'go', 'path', 'may', 'lead', 'go', 'path', 'leave', 'true', 'thank', 'thank']"
2324,7.0,0.8550000190734863,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['thank', 'country', 'need', 'bring', 'respect', 'trump', 'thx', 'thank', 'woodrowwinter', 'road', 'get', 'start', 'next', 'week', 'thank', 'toryireland', 'realdonaldtrump', 'trump', 'take', 'stop', 'help', 'campaign', 'fl', 'thank', 'politician', 'solve', 'problem', 'bidding', 'donor', 'lobbyist', 'realdonaldtrump', 'good', 'chance', 'win', 'career', 'politician', 'vote', 'own', 'happy', 'make', 'speech', 'right', 'trump', 'world', 'tower']"
2325,7.0,0.5385000109672546,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['remember', 'politician', 'talk', 'action', 'able', 'make', 'country', 'great', 'control', 'lobbyist', 'donor', 'daremagic', 'let', 'make', 'country', 'great', 'bring', 'entrepreneur', 'spirit', 'person', 'donaldtrump', 'trump', 'run', 'end', 'want', 'vote', 'military', 'caregiver', 'fl', 'ready', 'thank', 'call', 'valuable', 'own', 'vote', 'tue', 'voice', 'hear', 'nation', 'open', 'eye', 'donaldtrump', 'much', 'faith', 'run', 'know', 'could', 'debt', 'nphbalance', 'power', 'mirrorgrrl', 'great', 'man', 'come', 'genration', 'donaldtrump', 'man', 'gentle', 'wisdom', 'fierce', 'biz', 'iq', 'need', 'right', 'save', 'substance', 'real', 'deal', 'bull', 'hot', 'air']"
2326,7.0,0.9394000172615051,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['make', 'nee', 'happen', 'make', 'great', 'great', 'require', 'great', 'negotiating', 'skill', 'negotiator', 'make', 'great', 'true', 'realdonaldtrump', 'happy', 'announcement', 'day', 'country', 'complete', 'turnaround', 'make', 'great', 'tomorrow', 'big', 'day', 'make', 'vote', 'could', 'second', 'term', 'president', 'go', 'trump', 'realdonaldtrump', 'run', 'would', 'great', 'realdonaldtrump', 'trump', 'time', 'true', 'leader', 'lead', 'great', 'country']"
2327,7.0,0.9276999831199646,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['may', 'serious', 'chance', 'realdonaldtrump', 'looneytune', 'politician', 'go', 'mess', 'talk', 'say', 'foxandfriend', 'today', 'would', 'give', 'lifestyle', 'potus', 'answer', 'trumpcare', 'tomorrow', 'live', 'periscope', 'dfjsrjp', 'qsak', 'jfv', 'great', 'thank', 'jebbush', 'may', 'headline', 'today', 'realdonaldtrump', 'news', 'week', 'announcement', 'tomorrow', 'thank', 'great']"
2328,7.0,0.6779999732971191,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['need', 'tomorrow', 'day', 'start', 'make', 'great', 'look', 'become', 'great', 'news', 'shock', 'go', 'make', 'hillary', 'head', 'spin', 'tomorrow', 'morning', 'presidential', 'debate', 'trump', 'donjubber', 'realdonaldtrump', 'shock', 'world', 'impact', 'staggering', 'influence', 'stay', 'true', 'great', 'good', 'chance', 'people', 'confidence', 'count', 'love', 'respect', 'fighter', 'overrate', 'loser', 'polititian', 'inspire', 'greatness', 'trump', 'know', 'good', 'sacrifice', 'part', 'life', 'year', 'turn']"
2329,7.0,0.7961000204086304,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['radical', 'counting', 'hour', 'realdonaldtrump', 'announcement', 'become', 'great', 'support', 'would', 'want', 'see', 'would', 'look', 'full', 'help', 'country', 'premuse', 'realdonaldtrump', 'let', 'take', 'country', 'trumpleed', 'desheay', 'realdonaldtrump', 'twitter', 'banner', 'awesome', 'can', 'wait', 'tomorrow', 'trump', 'davidsbaldwin', 'today', 'day', 'good', 'say', 'worth', 'fact', 'check', 'true', 'big', 'time', 'today', 'make', 'great', 'politician', 'talk', 'action', 'bring', 'thank']"
2330,7.0,0.7734000086784363,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['go', 'listen', 'realdonaldtrump', 'run', 'keep', 'word', 'great', 'chance', 'win', 'time', 'make', 'major', 'announcement', 'follow', 'social', 'medium', 'make', 'sure', 'follow', 'hour', 'make', 'major', 'announcement', 'watch', 'make', 'sure', 'follow', 'announcement', 'periscope', 'major', 'announcement', 'run']"
2331,7.0,0.6866000294685364,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['today', 'declare', 'candidacy', 'watch', 'video', 'full', 'speech', 'dypk', 'dear', 'thank', 'much', 'nice', 'word', 'today', 'thefive', 'forget', 'pack', 'house', 'ericbolle', 'watch', 'flight', 'iowa', 'forget', 'thank', 'greggutfeld', 'nice', 'glad', 'show', 'greggutfeldshow', 'ericbolle', 'addition', 'doubt', 'would', 'amazing', 'apprenticenbc', 'keep', 'great', 'work', 'enjoy', 'watch', 'analysis', 'interview', 'great', 'point', 'thank', 'foxnew', 'realdonaldtrump', 'need', 'money', 'speak', 'truth', 'thank', 'let', 'great', 'family', 'fool', 'would', 'buy', 'lose', 'let', 'die']"
2332,7.0,0.4729999899864197,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['need', 'experience', 'rebuild', 'head', 'speak', 'great', 'patriot', 'first', 'visit', 'granite', 'state', 'declare', 'receive', 'design', 'service', 'signature', 'restaurant', 'deep', 'condolence', 'watch', 'appearance', 'interview', 'trump', 'club', 'beautiful', 'acre', 'design', 'view', 'ring', 'time', 'afraid', 'say', 'necessary', 'take', 'have', 'say', 'big', 'fan', 'look', 'meet', 'realdonaldtrump']"
2333,7.0,0.6018000245094299,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['nail', 'economist', 'find', 'kill', 'factory', 'job', 'mrinsaf', 'make', 'good', 'deal', 'people', 'get', 'vote', 'hufseyg', 'wait', 'vote', 'realdonaldtrump', 'little', 'wait', 'realdonaldtrump', 'many', 'day', 'presidenttrump', 'bright', 'man', 'tell', 'would', 'listen', 'chinese', 'currency', 'manipulation', 'true', 'dcfoodsafety', 'trump', 'candidate', 'wait', 'tell', 'real', 'get', 'do', 'vote', 'chaddryann', 'keep', 'attract', 'attention', 'people', 'talk', 'time', 'make', 'great', 'trump']"
2334,7.0,0.6481999754905701,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['know', 'grow', 'economy', 'stop', 'worry', 'stop', 'watch', 'new', 'life', 'start', 'stop', 'apologize', 'williamonlyrent', 'government', 'run', 'politician', 'huge', 'business', 'need', 'businessman', 'run', 'trump', 'let', 'trump', 'trend', 'thedoniscome', 'trumpcard', 'vet', 'trump', 'llambert', 'say', 'country', 'need', 'run', 'major', 'corporation', 'take', 'brilliant', 'speak', 'year', 'attend', 'bore', 'wrong', 'total', 'dope', 'thousand', 'live', 'lose', 'get', 'apologize', 'wrong', 'call', 'way', 'make', 'reach', 'new', 'low', 'trumpvlog']"
2335,7.0,0.4580000042915344,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['stop', 'say', 'go', 'bankrupt', 'go', 'bankrupt', 'many', 'great', 'business', 'people', 'use', 'law', 'corporate', 'advantage', 'smart', 'people', 'buy', 'deal', 'put', 'bankruptcy', 'order', 'make', 'well', 'deal', 'effective', 'use', 'business', 'tool', 'major', 'dealmaker', 'use', 'bankruptcy', 'law', 'business', 'tool', 'icahn', 'say', 'go', 'bankrupt', 'hundred', 'deal', 'transaction', 'use', 'bankruptcy', 'law', 'time', 'make', 'deal', 'personal', 'business', 'war', 'lie', 'street', 'country', 'big', 'trouble', 'dopey', 'politician', 'run', 'country', 'major', 'crisis', 'incompetent', 'leadership', 'can', 'continue', 'go', 'politician', 'talk', 'least', 'say', 'average', 'work', 'people', 'know', 'endorsement', 'book', 'launch', 'mexican', 'people', 'must', 'protect', 'border', 'people', 'pour']"
2336,7.0,0.429500013589859,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['kill', 'leader', 'negotiator', 'smart', 'beat', 'trump', 'druggie', 'drug', 'dealer', 'rapist', 'killer', 'come', 'southern', 'border', 'smart', 'stop', 'travesty', 'bobbybnews', 'person', 'run', 'cut', 'andrewwagner', 'clear', 'realdonaldtrump', 'would', 'destroy', 'debate', 'see', 'happen', 'establishment', 'fear', 'make', 'great', 'realdonaldtrump', 'thank', 'anncoulter', 'nice', 'word', 'become', 'dump', 'ground', 'world', 'pol', 'get', 'make', 'great', 'good', 'shoot', 'general', 'election', 'consider', 'lead', 'nation', 'thank']"
2337,7.0,0.8046000003814697,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['would', 'negotiate', 'little', 'doubt', 'correct', 'bubble', 'see', 'sugarhoney', 'realdonaldtrump', 'great', 'business', 'man', 'get', 'job', 'do', 'right', 'true', 'crumble', 'american', 'hope', 'friend', 'choose', 'trump', 'know', 'realdonaldtrump', 'good', 'candidate', 'long', 'time', 'hope', 'thank', 'nytime', 'bet', 'man', 'time', 'start', 'believe', 'run', 'wonderful', 'love', 'father', 'aswoyer', 'exclusive', 'trump', 'slam', 'stand', 'spend', 'last', 'cycle', 'win', 'race', 'say', 'candidate', 'file', 'paper', 'next', 'week']"
2338,7.0,0.7735999822616577,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['run', 'thank', 'true', 'candythoma', 'realdonaldtrump', 'tend', 'vote', 'democratic', 'candidate', 'feel', 'excited', 'presidential', 'race', 'debate', 'dt', 'crush', 'could', 'happen', 'unprofessional', 'biased', 'discuss', 'week', 'gstephanopoulo', 'allow', 'conduct', 'great', 'cover', 'much', 'son', 'pro', 'realdonaldtrump', 'good', 'candidate', 'gotmyvote', 'fackinpeter', 'realdonaldtrump', 'be', 'jealous', 'success', 'trump', 'thank', 'realdonaldtrump', 'destroy', 'party', 'time', 'rebuild', 'true', 'karlrove', 'state', 'want', 'foxnew', 'go', 'fire', 'foxnew', 'watch', 'interview', 'sound', 'unpatriotic', 'dolt', 'trump']"
